SalesOrderLineKey,CustomerKey,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,SalesTerritoryKey,Order Quantity,Unit Price,Extended Amount,Unit Price Discount Pct,Product Standard Cost,Total Product Cost,Sales Amount,,
54362002,20820,529,20190814,20190824,20190821,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
54416003,16890,529,20190815,20190825,20190822,1,1,3.99,3.99,0,1.4923,1.4923,3.99,,
54437003,20850,529,20190816,20190826,20190823,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
54440001,11519,529,20190816,20190826,20190823,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
54444002,11185,529,20190816,20190826,20190823,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
54482001,29332,529,20190817,20190827,20190824,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
54516003,20816,529,20190817,20190827,20190824,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
54534001,13627,529,20190818,20190828,20190825,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
54575002,18739,529,20190818,20190828,20190825,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
54586002,18496,529,20190819,20190829,20190826,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
54588003,24889,529,20190819,20190829,20190826,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
54601003,27937,529,20190819,20190829,20190826,8,1,3.99,3.99,0,1.4923,1.4923,3.99,,
54610001,11502,529,20190819,20190829,20190826,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
54639003,20664,529,20190819,20190829,20190826,1,1,3.99,3.99,0,1.4923,1.4923,3.99,,
54672003,20052,529,20190820,20190830,20190827,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
54716002,24904,529,20190821,20190831,20190828,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
54764002,24960,529,20190821,20190831,20190828,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
54780001,24424,529,20190822,20190901,20190829,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
54855002,28921,529,20190823,20190902,20190830,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
54867003,18706,529,20190823,20190902,20190830,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
54872002,19701,529,20190823,20190902,20190830,1,1,3.99,3.99,0,1.4923,1.4923,3.99,,
54876003,22479,529,20190823,20190902,20190830,8,1,3.99,3.99,0,1.4923,1.4923,3.99,,
54877002,29412,529,20190823,20190902,20190830,7,1,3.99,3.99,0,1.4923,1.4923,3.99,,
54975003,13256,529,20190825,20190904,20190901,8,1,3.99,3.99,0,1.4923,1.4923,3.99,,
54982002,24210,529,20190826,20190905,20190902,8,1,3.99,3.99,0,1.4923,1.4923,3.99,,
54983003,17741,529,20190826,20190905,20190902,8,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55044001,11808,529,20190827,20190906,20190903,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55064001,15353,529,20190827,20190906,20190903,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55088003,22336,529,20190827,20190906,20190903,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55102001,11501,529,20190828,20190907,20190904,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55136003,22374,529,20190828,20190907,20190904,1,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55171002,11566,529,20190829,20190908,20190905,7,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55219002,20324,529,20190830,20190909,20190906,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55402001,26792,529,20190901,20190911,20190908,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55463001,11211,529,20190902,20190912,20190909,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55465001,29232,529,20190902,20190912,20190909,1,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55500003,22896,529,20190902,20190912,20190909,1,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55533001,27783,529,20190903,20190913,20190910,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55560002,16609,529,20190904,20190914,20190911,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55566001,11802,529,20190904,20190914,20190911,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55572001,11091,529,20190904,20190914,20190911,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55612003,25760,529,20190904,20190914,20190911,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55626001,11091,529,20190905,20190915,20190912,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55659002,16372,529,20190905,20190915,20190912,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55665003,28215,529,20190905,20190915,20190912,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55687003,17633,529,20190906,20190916,20190913,7,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55733003,20166,529,20190906,20190916,20190913,8,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55734003,23774,529,20190906,20190916,20190913,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55736003,16520,529,20190907,20190917,20190914,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55755001,11632,529,20190907,20190917,20190914,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55801002,19084,529,20190907,20190917,20190914,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55810003,25757,529,20190907,20190917,20190914,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55823002,20150,529,20190908,20190918,20190915,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55847001,14961,529,20190908,20190918,20190915,8,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55880001,11277,529,20190909,20190919,20190916,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55885002,11519,529,20190909,20190919,20190916,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55900001,23632,529,20190909,20190919,20190916,8,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55914003,28117,529,20190909,20190919,20190916,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55953002,16925,529,20190910,20190920,20190917,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55955002,16974,529,20190910,20190920,20190917,1,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55980002,12332,529,20190911,20190921,20190918,7,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55982001,11176,529,20190911,20190921,20190918,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
55984001,24772,529,20190911,20190921,20190918,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56018003,26211,529,20190911,20190921,20190918,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56027002,20054,529,20190912,20190922,20190919,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56162002,14529,529,20190914,20190924,20190921,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56193002,20173,529,20190915,20190925,20190922,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56265003,19560,529,20190916,20190926,20190923,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56266002,19576,529,20190916,20190926,20190923,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56313003,16973,529,20190917,20190927,20190924,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56314002,16373,529,20190917,20190927,20190924,1,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56321003,18931,529,20190917,20190927,20190924,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56347002,14566,529,20190918,20190928,20190925,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56357002,16255,529,20190918,20190928,20190925,7,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56375003,25659,529,20190918,20190928,20190925,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56389002,29206,529,20190919,20190929,20190926,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56421003,16362,529,20190919,20190929,20190926,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56447001,29107,529,20190920,20190930,20190927,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56473002,28212,529,20190920,20190930,20190927,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56477002,22768,529,20190920,20190930,20190927,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56523003,20346,529,20190921,20191001,20190928,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56538002,21671,529,20190921,20191001,20190928,7,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56595002,25657,529,20190922,20191002,20190929,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56642003,21126,529,20190923,20191003,20190930,7,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56649004,24723,529,20190924,20191004,20191001,8,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56654002,11502,529,20190924,20191004,20191001,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56678002,16364,529,20190924,20191004,20191001,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56687003,19089,529,20190924,20191004,20191001,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56690002,22791,529,20190924,20191004,20191001,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56708001,11500,529,20190925,20191005,20191002,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56746003,20998,529,20190925,20191005,20191002,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56754002,19875,529,20190925,20191005,20191002,1,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56756003,23753,529,20190925,20191005,20191002,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56757003,24909,529,20190926,20191006,20191003,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56764003,24549,529,20190926,20191006,20191003,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56840003,20983,529,20190927,20191007,20191004,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56843003,19568,529,20190927,20191007,20191004,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56866001,28633,529,20190928,20191008,20191005,1,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56899002,17051,529,20190928,20191008,20191005,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
56944002,14130,529,20190929,20191009,20191006,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
57000003,27340,529,20190930,20191010,20191007,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
57010003,13259,529,20190930,20191010,20191007,8,1,3.99,3.99,0,1.4923,1.4923,3.99,,
57225003,20382,529,20191001,20191011,20191008,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
57234003,19789,529,20191001,20191011,20191008,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
57237003,22899,529,20191001,20191011,20191008,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
57257002,27214,529,20191002,20191012,20191009,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
57301002,24914,529,20191003,20191013,20191010,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
57303003,24919,529,20191003,20191013,20191010,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
57305003,24362,529,20191003,20191013,20191010,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
57306002,24365,529,20191003,20191013,20191010,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
57319001,11200,529,20191003,20191013,20191010,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
57362002,19791,529,20191003,20191013,20191010,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
57387001,13941,529,20191004,20191014,20191011,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
57426002,22322,529,20191004,20191014,20191011,7,1,3.99,3.99,0,1.4923,1.4923,3.99,,
57438001,11506,529,20191005,20191015,20191012,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
57494001,11091,529,20191006,20191016,20191013,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
57630003,20009,529,20191008,20191018,20191015,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
57657001,25470,529,20191009,20191019,20191016,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
57664003,20386,529,20191009,20191019,20191016,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
57738003,19614,529,20191010,20191020,20191017,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
57756002,11277,529,20191011,20191021,20191018,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
57775002,29373,529,20191011,20191021,20191018,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
57837003,21595,529,20191012,20191022,20191019,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
57838002,23127,529,20191012,20191022,20191019,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
57951002,27167,529,20191014,20191024,20191021,7,1,3.99,3.99,0,1.4923,1.4923,3.99,,
57964002,19511,529,20191015,20191025,20191022,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
57975002,25292,529,20191015,20191025,20191022,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58008002,19613,529,20191015,20191025,20191022,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58056003,20442,529,20191016,20191026,20191023,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58109002,23378,529,20191017,20191027,20191024,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58114002,27342,529,20191017,20191027,20191024,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58124003,25971,529,20191017,20191027,20191024,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58127003,23986,529,20191017,20191027,20191024,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58128002,22597,529,20191017,20191027,20191024,8,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58138001,16698,529,20191018,20191028,20191025,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58140003,21104,529,20191018,20191028,20191025,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58160002,17877,529,20191018,20191028,20191025,8,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58189003,16580,529,20191018,20191028,20191025,7,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58256001,18759,529,20191020,20191030,20191027,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58287002,26824,529,20191020,20191030,20191027,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58300001,11519,529,20191021,20191031,20191028,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58344002,20026,529,20191021,20191031,20191028,1,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58346003,26359,529,20191021,20191031,20191028,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58365002,11300,529,20191022,20191101,20191029,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58370002,11300,529,20191022,20191101,20191029,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58406003,19609,529,20191022,20191101,20191029,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58488002,11631,529,20191024,20191103,20191031,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58520002,16791,529,20191024,20191103,20191031,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58532003,21384,529,20191024,20191103,20191031,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58539002,22591,529,20191024,20191103,20191031,8,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58552001,11215,529,20191025,20191104,20191101,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58556002,11330,529,20191025,20191104,20191101,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58557002,11330,529,20191025,20191104,20191101,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58572003,22172,529,20191025,20191104,20191101,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58577002,23040,529,20191025,20191104,20191101,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58578002,26997,529,20191025,20191104,20191101,8,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58600002,11019,529,20191026,20191105,20191102,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58647003,19506,529,20191027,20191106,20191103,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58688003,23118,529,20191027,20191106,20191103,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58696002,20092,529,20191027,20191106,20191103,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58715001,12678,529,20191028,20191107,20191104,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58756002,17144,529,20191028,20191107,20191104,1,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58784003,27944,529,20191029,20191108,20191105,8,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58786002,24569,529,20191029,20191108,20191105,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58815003,19565,529,20191029,20191108,20191105,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58833003,11239,529,20191029,20191108,20191105,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58848001,11215,529,20191030,20191109,20191106,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
58890003,19602,529,20191030,20191109,20191106,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59087003,21018,529,20191031,20191110,20191107,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59094002,25018,529,20191031,20191110,20191107,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59103001,21865,529,20191031,20191110,20191107,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59122002,20228,529,20191031,20191110,20191107,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59147003,21036,529,20191101,20191111,20191108,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59150003,17824,529,20191101,20191111,20191108,8,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59214001,24278,529,20191102,20191112,20191109,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59288002,16433,529,20191103,20191113,20191110,7,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59292002,11331,529,20191103,20191113,20191110,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59398002,19436,529,20191104,20191114,20191111,7,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59475002,17664,529,20191105,20191115,20191112,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59487003,22581,529,20191105,20191115,20191112,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59498001,12692,529,20191106,20191116,20191113,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59504003,17775,529,20191106,20191116,20191113,7,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59540002,20465,529,20191106,20191116,20191113,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59553002,20226,529,20191106,20191116,20191113,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59568002,22290,529,20191106,20191116,20191113,1,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59587001,12679,529,20191107,20191117,20191114,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59631002,20220,529,20191107,20191117,20191114,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59655002,14675,529,20191108,20191118,20191115,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59700003,25991,529,20191108,20191118,20191115,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59755002,17445,529,20191109,20191119,20191116,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59817003,27355,529,20191110,20191120,20191117,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59826003,23486,529,20191110,20191120,20191117,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59884003,19978,529,20191111,20191121,20191118,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59886002,27371,529,20191111,20191121,20191118,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59893003,22224,529,20191111,20191121,20191118,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59899003,24026,529,20191111,20191121,20191118,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59916001,15829,529,20191112,20191122,20191119,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59960002,17285,529,20191112,20191122,20191119,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
59973003,23930,529,20191112,20191122,20191119,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60024002,15014,529,20191113,20191123,20191120,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60034003,20205,529,20191113,20191123,20191120,1,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60065002,11176,529,20191114,20191124,20191121,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60102002,20242,529,20191114,20191124,20191121,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60110003,17671,529,20191114,20191124,20191121,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60120002,19427,529,20191114,20191124,20191121,7,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60121003,22607,529,20191114,20191124,20191121,8,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60199001,29034,529,20191116,20191126,20191123,1,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60228002,17154,529,20191116,20191126,20191123,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60306003,17498,529,20191117,20191127,20191124,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60307002,22297,529,20191117,20191127,20191124,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60329001,12672,529,20191118,20191128,20191125,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60330001,12682,529,20191118,20191128,20191125,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60331001,11987,529,20191118,20191128,20191125,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60342001,13758,529,20191118,20191128,20191125,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60366003,19598,529,20191118,20191128,20191125,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60374003,24034,529,20191118,20191128,20191125,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60381002,27498,529,20191118,20191128,20191125,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60395001,11200,529,20191119,20191129,20191126,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60414002,20495,529,20191119,20191129,20191126,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60415003,17150,529,20191119,20191129,20191126,1,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60491002,17261,529,20191120,20191130,20191127,1,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60501003,20239,529,20191120,20191130,20191127,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60514002,20310,529,20191120,20191130,20191127,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60577002,11711,529,20191122,20191202,20191129,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60621002,19480,529,20191122,20191202,20191129,7,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60692003,17669,529,20191123,20191203,20191130,1,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60693002,22294,529,20191123,20191203,20191130,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60694002,19113,529,20191123,20191203,20191130,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60753003,22295,529,20191124,20191204,20191201,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60756003,20291,529,20191124,20191204,20191201,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60758002,26866,529,20191124,20191204,20191201,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60849002,20975,529,20191126,20191206,20191203,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60851002,11711,529,20191126,20191206,20191203,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60880002,19956,529,20191126,20191206,20191203,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60890003,19434,529,20191126,20191206,20191203,7,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60899003,11423,529,20191127,20191207,20191204,8,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60903002,28639,529,20191127,20191207,20191204,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60947003,22266,529,20191127,20191207,20191204,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
60969002,27952,529,20191128,20191208,20191205,8,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61005002,20472,529,20191128,20191208,20191205,1,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61006002,17163,529,20191128,20191208,20191205,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61091002,17465,529,20191129,20191209,20191206,1,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61119001,11719,529,20191130,20191210,20191207,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61151003,22995,529,20191130,20191210,20191207,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61169003,26937,529,20191130,20191210,20191207,10,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61301002,16747,529,20191201,20191211,20191208,1,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61379002,16436,529,20191203,20191213,20191210,7,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61407001,20974,529,20191203,20191213,20191210,7,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61418002,24585,529,20191203,20191213,20191210,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61423002,13559,529,20191203,20191213,20191210,8,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61428002,20615,529,20191204,20191214,20191211,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61429002,20616,529,20191204,20191214,20191211,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61449001,11331,529,20191204,20191214,20191211,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61471003,17730,529,20191204,20191214,20191211,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61478002,20394,529,20191204,20191214,20191211,1,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61496001,11498,529,20191205,20191215,20191212,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61523002,20609,529,20191205,20191215,20191212,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61524002,25213,529,20191205,20191215,20191212,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61543001,12690,529,20191206,20191216,20191213,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61552001,11505,529,20191206,20191216,20191213,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61559001,19224,529,20191206,20191216,20191213,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61586003,17728,529,20191206,20191216,20191213,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61591003,22787,529,20191206,20191216,20191213,4,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61611002,11300,529,20191207,20191217,20191214,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61612001,14725,529,20191207,20191217,20191214,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61613002,11185,529,20191207,20191217,20191214,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61626001,12752,529,20191207,20191217,20191214,7,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61639002,20612,529,20191207,20191217,20191214,9,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61644003,21621,529,20191207,20191217,20191214,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61666003,24040,529,20191208,20191218,20191215,8,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61675001,11632,529,20191208,20191218,20191215,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
61737001,11185,529,20191209,20191219,20191216,6,1,3.99,3.99,0,1.4923,1.4923,3.99,,
